,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
848,12458272,61591759,Private room,Busan,Dongnae,0,,3,1.0,1.0,104.0,1.0,35.187382,129.07823,2016-10-28 23:59:29.376956
849,12458439,61591759,Private room,Busan,Yeonje,0,,4,1.0,1.0,125.0,1.0,35.186823,129.078277,2016-10-28 23:34:48.606094
850,12480916,20361353,Entire home/apt,Busan,Haeundae,9,5.0,4,1.0,1.0,52.0,1.0,35.158617,129.151713,2016-10-29 00:34:45.501136
851,12481833,48030114,Entire home/apt,Busan,Busanjin,21,5.0,3,0.0,1.0,36.0,2.0,35.160762,129.064566,2016-10-28 22:40:41.754085
852,12494628,67652868,Private room,Busan,Suyeong,4,5.0,1,1.0,1.0,27.0,1.0,35.156444,129.128997,2016-10-28 23:59:01.062631
853,12497870,30174967,Private room,Busan,Seo,16,5.0,2,1.0,1.0,45.0,1.0,35.108231,129.015805,2016-10-29 00:40:55.127343
854,12503048,17391780,Entire home/apt,Busan,Suyeong,7,5.0,8,4.0,2.0,279.0,1.0,35.13981,129.116339,2016-10-28 23:54:38.565549
855,12525666,67849638,Entire home/apt,Busan,Haeundae,17,4.5,8,1.0,1.0,63.0,1.0,35.161188,129.155567,2016-10-29 00:09:51.250254
856,12547402,30126047,Entire home/apt,Busan,Nam,19,5.0,4,2.0,1.0,41.0,2.0,35.137122,129.064802,2016-10-28 23:13:00.878505
857,12547993,7563082,Entire home/apt,Busan,Suyeong,9,4.5,3,0.0,1.0,180.0,1.0,35.153395,129.117479,2016-10-28 22:36:25.674269
858,12549392,30174967,Private room,Busan,Seo,12,5.0,2,1.0,1.0,45.0,1.0,35.10854,129.016529,2016-10-29 00:23:24.887339
859,12550265,17275854,Entire home/apt,Busan,Dong,28,5.0,3,1.0,1.0,42.0,,35.121969,129.043942,2016-10-28 23:33:47.332428
860,12560621,66215835,Private room,Busan,Suyeong,2,,3,1.0,,55.0,1.0,35.156901,129.121878,2016-10-28 23:43:30.635674
861,12562476,66215835,Shared room,Busan,Suyeong,1,,4,1.0,,22.0,1.0,35.157398,129.121792,2016-10-29 00:31:58.306723
862,12573353,52146358,Private room,Busan,Haeundae,0,,4,1.0,1.0,103.0,1.0,35.163447,129.158946,2016-10-28 23:38:27.409748
863,12577498,68207246,Entire home/apt,Busan,Haeundae,13,5.0,5,1.0,1.0,112.0,1.0,35.156474,129.147488,2016-10-29 00:38:11.359692
864,12595388,66820798,Entire home/apt,Busan,Suyeong,5,4.0,2,1.0,1.0,40.0,2.0,35.16424,129.115779,2016-10-29 00:25:32.649219
865,12598317,44315379,Private room,Busan,Nam,0,,5,1.0,1.0,127.0,1.0,35.130544,129.108897,2016-10-29 00:25:36.886160
866,12599613,53660409,Entire home/apt,Busan,Suyeong,46,5.0,3,0.0,1.0,41.0,1.0,35.157059,129.11251,2016-10-29 00:27:45.348529
867,12600892,62924220,Private room,Busan,Haeundae,2,,5,1.0,2.0,45.0,1.0,35.165571,129.169975,2016-10-29 00:42:07.910405
868,12613709,25388396,Entire home/apt,Busan,Suyeong,1,,8,1.0,1.0,163.0,1.0,35.147678,129.113004,2016-10-29 00:40:19.106696
869,12617629,49392508,Private room,Busan,Dongnae,0,,2,1.0,,163.0,1.0,35.20176,129.081924,2016-10-28 22:35:53.972031
870,12623370,50825697,Private room,Busan,Sasang,0,,2,1.0,1.0,76.0,1.0,35.153569,128.974798,2016-10-29 00:14:35.845556
871,12624124,50825697,Private room,Busan,Sasang,1,,2,1.0,1.0,27.0,1.0,35.145879,128.971878,2016-10-28 23:08:59.374675
872,12646970,24133629,Entire home/apt,Busan,Suyeong,2,,3,1.0,1.0,126.0,1.0,35.157998,129.116267,2016-10-29 00:24:30.130230
873,12654722,39401050,Private room,Busan,Buk,1,,1,1.0,,103.0,1.0,35.211867,129.019037,2016-10-29 00:18:19.291960
874,12668367,58534609,Entire home/apt,Busan,Suyeong,44,5.0,3,1.0,1.0,29.0,1.0,35.158319,129.113967,2016-10-28 23:25:23.321010
875,12671644,65909084,Private room,Busan,Suyeong,15,4.5,2,1.0,1.0,26.0,1.0,35.156648,129.125029,2016-10-29 00:18:27.868726
876,12680756,47219852,Entire home/apt,Busan,Haeundae,11,5.0,3,1.0,1.0,36.0,1.0,35.159452,129.152493,2016-10-28 22:42:35.284846
877,12686544,68950529,Entire home/apt,Busan,Haeundae,14,4.0,2,1.0,1.0,40.0,,35.172904,129.174876,2016-10-28 23:44:12.487919
878,12690288,35210232,Entire home/apt,Busan,Haeundae,28,5.0,3,1.0,1.0,79.0,1.0,35.154906,129.146064,2016-10-29 00:00:09.548116
879,12715539,48294688,Entire home/apt,Busan,Busanjin,3,4.5,2,0.0,1.0,45.0,1.0,35.149621,129.064222,2016-10-29 00:23:06.617807
880,12727062,58534609,Entire home/apt,Busan,Suyeong,25,5.0,3,1.0,1.0,30.0,1.0,35.157404,129.112777,2016-10-28 22:39:39.266566
881,12738251,60128274,Entire home/apt,Busan,Haeundae,5,5.0,8,3.0,3.0,315.0,1.0,35.161433,129.164606,2016-10-28 23:33:28.555765
882,12740943,69146631,Private room,Incheon,Jung,1,,2,1.0,1.0,56.0,1.0,35.100089,129.035442,2016-10-28 23:38:49.714510
883,12742133,68950529,Entire home/apt,Busan,Haeundae,13,4.5,4,1.0,1.0,40.0,,35.166664,129.162885,2016-10-29 00:11:06.694168
884,12744482,60036816,Entire home/apt,Busan,Yeonje,33,5.0,16,2.0,1.0,49.0,1.0,35.176344,129.087519,2016-10-29 00:02:41.753535
885,12744713,68207246,Entire home/apt,Busan,Haeundae,1,,5,1.0,1.0,85.0,2.0,35.154584,129.147073,2016-10-29 00:40:29.765052
886,12748568,66825641,Private room,Busan,Haeundae,1,,4,1.0,1.0,27.0,1.0,35.162569,129.163713,2016-10-28 23:12:34.057231
887,12748981,48656111,Entire home/apt,Busan,Yeonje,23,5.0,2,0.0,1.0,32.0,1.0,35.175266,129.069101,2016-10-29 00:43:46.997989
888,12753493,50070806,Entire home/apt,Busan,Suyeong,33,5.0,3,1.0,1.0,31.0,1.0,35.154463,129.121351,2016-10-28 23:31:43.789129
889,12763056,63591978,Entire home/apt,Busan,Haeundae,3,4.0,4,2.0,1.0,180.0,1.0,35.158741,129.1413,2016-10-28 23:56:06.162309
890,12765969,68380089,Entire home/apt,Busan,Busanjin,32,5.0,4,1.0,1.0,39.0,1.0,35.16024,129.057957,2016-10-29 00:22:41.876682
891,12787437,12076570,Entire home/apt,Busan,Suyeong,31,5.0,8,3.0,2.0,144.0,1.0,35.167187,129.132158,2016-10-29 00:13:35.728619
892,12797560,50424905,Entire home/apt,Incheon,Jung,14,4.5,4,1.0,1.0,42.0,1.0,35.10255,129.033755,2016-10-28 22:57:13.875419
893,12800350,37305115,Entire home/apt,Busan,Haeundae,0,,6,1.0,1.0,180.0,1.0,35.162135,129.167023,2016-10-28 23:59:10.852101
894,12801007,37375487,Shared room,Busan,Haeundae,5,5.0,4,1.0,1.0,117.0,1.0,35.161726,129.165825,2016-10-28 23:11:42.755419
895,12803191,37375487,Entire home/apt,Busan,Haeundae,1,,6,3.0,2.0,315.0,1.0,35.161065,129.167552,2016-10-29 00:32:11.496340
896,12803387,37305115,Entire home/apt,Busan,Haeundae,1,,6,3.0,2.0,315.0,1.0,35.160503,129.167744,2016-10-28 22:49:02.870529
897,12813095,69763730,Entire home/apt,Busan,Suyeong,34,4.5,2,1.0,,31.0,1.0,35.151277,129.11624,2016-10-29 00:45:35.781824
898,12814354,68816624,Entire home/apt,Busan,Haeundae,17,5.0,4,0.0,1.0,43.0,1.0,35.160759,129.153228,2016-10-29 00:22:08.705191
899,12815175,48366671,Entire home/apt,Busan,Suyeong,31,5.0,6,0.0,1.0,70.0,1.0,35.152583,129.117543,2016-10-28 22:58:12.302608
900,12815320,69763730,Entire home/apt,Busan,Suyeong,41,5.0,2,1.0,,31.0,1.0,35.151189,129.115789,2016-10-28 23:55:50.406838
901,12821570,34554610,Entire home/apt,Busan,Buk,5,4.0,2,1.0,1.0,19.0,1.0,35.211867,129.021765,2016-10-29 00:15:06.150516
902,12821950,65975358,Entire home/apt,Busan,Haeundae,15,5.0,3,1.0,1.0,43.0,1.0,35.169591,129.177083,2016-10-28 23:04:07.488704
903,12839400,65909084,Private room,Busan,Suyeong,25,5.0,2,1.0,1.0,25.0,1.0,35.158767,129.125752,2016-10-28 23:57:11.330445
904,12843575,34806944,Entire home/apt,Busan,Suyeong,36,4.5,3,1.0,1.0,49.0,1.0,35.152832,129.117136,2016-10-28 23:07:52.660595
905,12844214,34806944,Entire home/apt,Busan,Suyeong,18,4.5,3,1.0,1.0,49.0,1.0,35.156423,129.123803,2016-10-28 22:39:24.457242
906,12844548,65909084,Private room,Busan,Suyeong,5,5.0,6,1.0,1.0,61.0,1.0,35.158036,129.125997,2016-10-28 23:42:01.340566
907,12846273,27985462,Entire home/apt,Busan,Dong,12,4.5,2,1.0,1.0,44.0,1.0,35.1218,129.043345,2016-10-28 23:31:34.734178
908,12864495,47636033,Entire home/apt,Busan,Haeundae,4,4.5,6,2.0,1.0,135.0,1.0,35.160143,129.140085,2016-10-29 00:09:48.582747
909,12865839,60843767,Entire home/apt,Busan,Haeundae,57,5.0,3,1.0,1.0,42.0,1.0,35.156893,129.146342,2016-10-29 00:01:54.117177
910,12871803,68143144,Entire home/apt,Busan,Geumjeong,1,,4,1.0,1.0,31.0,,35.238315,129.088487,2016-10-29 00:10:22.992301
911,12871855,68143144,Entire home/apt,Busan,Geumjeong,1,,5,1.0,1.0,30.0,14.0,35.237561,129.087951,2016-10-29 00:26:11.143242
912,12875217,70432580,Private room,Busan,Nam,0,,2,1.0,1.0,72.0,1.0,35.137909,129.101758,2016-10-29 00:03:53.973761
913,12878112,117018,Entire home/apt,Busan,Haeundae,14,4.5,5,1.0,1.0,31.0,2.0,35.161593,129.183394,2016-10-29 00:03:12.873276
914,12891567,70579305,Entire home/apt,Busan,Nam,21,4.5,10,3.0,3.0,226.0,1.0,35.103048,129.116406,2016-10-29 00:22:12.064176
915,12906694,33406623,Entire home/apt,Busan,Haeundae,20,5.0,2,1.0,1.0,55.0,1.0,35.169635,129.176032,2016-10-28 22:58:14.932041
916,12918695,70861503,Entire home/apt,Busan,Haeundae,15,5.0,2,1.0,1.0,54.0,1.0,35.162246,129.166424,2016-10-29 00:17:53.846190
917,12923292,53487455,Private room,Busan,Sasang,19,4.5,4,1.0,1.0,23.0,1.0,35.171203,128.990318,2016-10-29 00:27:39.735503
918,12924161,65909084,Entire home/apt,Busan,Suyeong,4,5.0,10,3.0,2.0,147.0,,35.15728,129.125193,2016-10-29 00:46:19.270747
919,12924812,55882629,Entire home/apt,Busan,Haeundae,44,5.0,3,1.0,1.0,49.0,1.0,35.155013,129.146704,2016-10-28 23:48:49.425595
920,12936418,15748899,Private room,Busan,Yeonje,10,4.5,4,1.0,1.0,32.0,2.0,35.178847,129.074085,2016-10-28 23:12:07.973561
921,12942352,44597709,Entire home/apt,Busan,Haeundae,15,5.0,4,1.0,1.0,49.0,1.0,35.16158,129.162346,2016-10-28 23:01:46.977605
922,12954681,27086135,Private room,Busan,Haeundae,0,,4,1.0,1.0,72.0,1.0,35.16416,129.163126,2016-10-28 23:47:39.347032
923,12959816,71229491,Entire home/apt,Busan,Haeundae,23,5.0,3,1.0,1.0,48.0,1.0,35.159784,129.155122,2016-10-28 23:13:18.288484
924,12965042,48164518,Entire home/apt,Busan,Haeundae,36,4.5,2,1.0,1.0,52.0,1.0,35.161387,129.154838,2016-10-28 23:44:22.991354
925,12973573,71398022,Shared room,Busan,Dong,7,4.0,3,1.0,5.0,11.0,1.0,35.114441,129.040066,2016-10-28 23:34:21.401875
926,12977247,71434162,Entire home/apt,Busan,Gijang,0,,6,2.0,2.0,135.0,1.0,35.297173,129.259907,2016-10-28 23:50:26.640848
927,12979763,62924220,Entire home/apt,Busan,Haeundae,1,,8,3.0,2.0,180.0,1.0,35.16561,129.171417,2016-10-28 23:22:06.092853
928,12991160,31047081,Entire home/apt,Busan,Yeonje,0,,5,1.0,1.0,41.0,1.0,35.178721,129.071756,2016-10-28 23:15:23.574244
929,12996967,62883209,Entire home/apt,Busan,Suyeong,32,5.0,2,1.0,1.0,29.0,1.0,35.156711,129.113604,2016-10-28 23:07:30.458099
930,13008032,71756195,Private room,Busan,Geumjeong,1,,2,1.0,1.0,46.0,1.0,35.248108,129.085146,2016-10-29 00:08:53.529572
931,13009772,70766355,Shared room,Busan,Haeundae,0,,1,1.0,2.0,13.0,1.0,35.178887,129.197989,2016-10-28 23:36:29.720925
932,13010199,70766355,Shared room,Busan,Haeundae,0,,1,1.0,2.0,13.0,1.0,35.178569,129.198978,2016-10-28 22:44:27.790040
933,13010354,70766355,Shared room,Busan,Haeundae,0,,1,1.0,2.0,13.0,1.0,35.178885,129.197969,2016-10-28 23:22:17.286904
934,13010463,70766355,Shared room,Busan,Haeundae,1,,1,1.0,1.0,13.0,1.0,35.180272,129.198095,2016-10-28 22:50:11.062828
935,13010753,70766355,Shared room,Busan,Haeundae,1,,1,1.0,1.0,13.0,1.0,35.178745,129.19897,2016-10-29 00:14:38.807053
936,13010936,70766355,Shared room,Busan,Haeundae,1,,1,1.0,2.0,13.0,1.0,35.178983,129.197577,2016-10-28 23:40:13.546565
937,13011429,70766355,Shared room,Busan,Haeundae,0,,1,1.0,2.0,13.0,1.0,35.178004,129.197696,2016-10-29 00:14:04.021259
938,13011562,70766355,Shared room,Busan,Haeundae,1,,1,1.0,1.0,13.0,1.0,35.179676,129.197635,2016-10-29 00:27:48.407972
939,13011645,70766355,Shared room,Busan,Haeundae,1,,1,1.0,1.0,13.0,1.0,35.180312,129.199096,2016-10-28 22:46:08.478566
940,13022429,54994546,Private room,Busan,Haeundae,1,,2,1.0,1.0,65.0,1.0,35.162403,129.182013,2016-10-28 23:23:35.646053
941,13026437,71943975,Entire home/apt,Busan,Suyeong,13,4.5,2,1.0,1.0,40.0,,35.155326,129.113309,2016-10-28 23:04:24.877567
942,13033719,57868213,Entire home/apt,Busan,Haeundae,22,5.0,6,2.0,1.0,98.0,,35.157572,129.146931,2016-10-29 00:35:33.655778
943,13046933,70790640,Entire home/apt,Busan,Haeundae,8,4.5,2,1.0,1.0,45.0,1.0,35.165299,129.133087,2016-10-29 00:15:42.302779
944,13047246,48372044,Entire home/apt,Busan,Suyeong,44,5.0,3,1.0,1.0,69.0,1.0,35.15451,129.119047,2016-10-29 00:19:53.020929
945,13048437,72218842,Entire home/apt,Busan,Suyeong,11,4.5,8,3.0,2.0,129.0,1.0,35.144334,129.115478,2016-10-29 00:40:32.645414
946,13052479,72251969,Entire home/apt,Busan,Dong,14,4.5,5,2.0,1.0,36.0,1.0,35.11227,129.037755,2016-10-28 23:13:38.260732
947,13054817,62740122,Entire home/apt,Busan,Haeundae,1,,3,1.0,1.0,46.0,1.0,35.161595,129.159075,2016-10-29 00:29:11.074994
948,13054945,53487455,Entire home/apt,Busan,Sasang,21,4.5,4,1.0,1.0,31.0,1.0,35.162484,128.984882,2016-10-28 22:43:07.560489
949,13057529,49152169,Entire home/apt,Busan,Dong,24,5.0,4,2.0,1.0,40.0,2.0,35.115652,129.036827,2016-10-29 00:30:00.199985
950,13064792,72195128,Private room,Busan,Haeundae,17,5.0,2,1.0,1.0,37.0,1.0,35.161648,129.144556,2016-10-29 00:33:03.267405
951,13064807,72194759,Private room,Busan,Haeundae,18,5.0,3,1.0,1.0,37.0,1.0,35.161742,129.142854,2016-10-28 22:39:28.097542
952,13064818,72194898,Private room,Busan,Dongnae,0,,2,1.0,1.0,32.0,2.0,35.197777,129.1218,2016-10-29 00:05:22.173352
953,13064821,68954390,Private room,Busan,Yeonje,2,,4,1.0,1.0,40.0,1.0,35.189434,129.107338,2016-10-29 00:48:03.266842
954,13064824,44137159,Entire home/apt,Busan,Haeundae,4,5.0,4,1.0,1.0,103.0,1.0,35.160948,129.165866,2016-10-28 22:40:51.102145
955,13064826,67923596,Private room,Busan,Nam,12,5.0,2,1.0,,26.0,1.0,35.119204,129.112378,2016-10-28 22:47:29.924867
956,13064892,68602246,Private room,Busan,Suyeong,5,5.0,2,1.0,1.0,36.0,1.0,35.165809,129.125071,2016-10-29 00:21:10.837109
957,13065017,67923596,Private room,Busan,Nam,7,4.5,3,1.0,,36.0,1.0,35.120024,129.111092,2016-10-29 00:30:37.637626
958,13065025,67923596,Entire home/apt,Busan,Nam,10,4.5,5,2.0,1.0,52.0,1.0,35.121518,129.112018,2016-10-28 23:38:13.518925
959,13065574,12602995,Private room,Busan,Geumjeong,3,4.5,4,1.0,1.0,26.0,1.0,35.241946,129.081848,2016-10-29 00:21:51.236651
960,13067188,6941381,Entire home/apt,Busan,Yeongdo,0,,10,3.0,3.0,227.0,1.0,35.091161,129.064923,2016-10-28 23:37:37.231707
961,13082712,45359349,Private room,Busan,Haeundae,2,,2,1.0,1.0,40.0,1.0,35.15888,129.175934,2016-10-29 00:08:30.975308
962,13089189,30174967,Shared room,Busan,Seo,5,4.5,4,1.0,2.0,68.0,1.0,35.108364,129.017826,2016-10-28 22:40:45.029126
963,13089414,34806944,Entire home/apt,Busan,Suyeong,28,4.5,3,1.0,1.0,49.0,1.0,35.153783,129.11748,2016-10-28 22:57:47.502638
964,13105544,72156610,Entire home/apt,Busan,Haeundae,1,,7,2.0,2.0,216.0,2.0,35.155055,129.146232,2016-10-29 00:41:52.680769
965,13108819,1544706,Entire home/apt,Busan,Haeundae,0,,7,3.0,2.0,361.0,1.0,35.160739,129.16798,2016-10-28 23:15:01.058556
966,13118271,72981869,Private room,Busan,Busanjin,18,4.5,6,1.0,1.0,60.0,1.0,35.151109,129.061198,2016-10-29 00:00:15.543311
967,13118453,68655456,Entire home/apt,Busan,Busanjin,31,5.0,3,1.0,1.0,31.0,1.0,35.158794,129.057604,2016-10-29 00:22:20.703409
968,13123501,73033615,Entire home/apt,Busan,Haeundae,9,4.5,10,3.0,2.0,190.0,1.0,35.156354,129.148014,2016-10-28 22:41:05.792427
969,13131421,73135081,Private room,Busan,Busanjin,0,,2,1.0,1.0,23.0,1.0,35.14991,129.037219,2016-10-29 00:33:22.550480
970,13137429,73198244,Entire home/apt,Busan,Haeundae,6,5.0,4,1.0,1.0,170.0,1.0,35.159751,129.154591,2016-10-29 00:06:04.045192
971,13137953,61206717,Entire home/apt,Busan,Dong,37,4.5,5,2.0,1.0,42.0,1.0,35.112641,129.03778,2016-10-28 23:44:29.303034
972,13157124,60128274,Private room,Busan,Haeundae,5,5.0,2,1.0,1.0,62.0,1.0,35.161458,129.192945,2016-10-29 00:00:03.180197
973,13157705,71796107,Private room,Busan,Geumjeong,7,5.0,2,1.0,1.0,40.0,1.0,35.247499,129.087209,2016-10-29 00:12:22.750358
974,13157950,51634023,Entire home/apt,Busan,Haeundae,11,5.0,2,0.0,1.0,40.0,1.0,35.159665,129.155026,2016-10-29 00:11:38.516196
975,13174976,13291035,Entire home/apt,Busan,Busanjin,13,5.0,6,1.0,1.0,67.0,1.0,35.155582,129.062978,2016-10-29 00:16:08.217423
976,13176310,52968350,Private room,Busan,Dong,0,,2,1.0,2.0,62.0,1.0,35.119193,129.030011,2016-10-28 22:34:56.235581
977,13176438,52968350,Private room,Busan,Dong,0,,2,1.0,2.0,62.0,1.0,35.120273,129.030189,2016-10-28 23:17:27.273745
978,13177063,4449162,Shared room,Busan,Gijang,0,,2,1.0,1.0,23.0,1.0,35.274887,129.241541,2016-10-29 00:24:10.297810
979,13177667,73685744,Private room,Busan,Yeonje,3,5.0,6,1.0,1.0,34.0,1.0,35.173756,129.106846,2016-10-28 23:38:55.863140
980,13180639,29669914,Private room,Busan,Haeundae,0,,2,1.0,1.0,72.0,1.0,35.161735,129.157469,2016-10-28 23:24:40.033544
981,13181833,73473872,Private room,Busan,Nam,0,,2,1.0,1.0,74.0,1.0,35.103351,129.120642,2016-10-28 22:36:36.956118
982,13197132,73131623,Entire home/apt,Busan,Haeundae,11,4.5,2,0.0,1.0,45.0,1.0,35.165648,129.13524,2016-10-28 23:20:25.563452
983,13202870,66354779,Entire home/apt,Busan,Haeundae,18,4.5,4,1.0,1.0,80.0,1.0,35.155111,129.147405,2016-10-28 22:45:37.948624
984,13205472,66354779,Entire home/apt,Busan,Haeundae,7,4.0,4,1.0,1.0,82.0,1.0,35.16376,129.170267,2016-10-28 23:38:23.976316
985,13215090,68447415,Entire home/apt,Busan,Suyeong,44,4.5,2,1.0,1.0,33.0,1.0,35.162273,129.116524,2016-10-29 00:46:53.178476
986,13251995,68207246,Entire home/apt,Busan,Haeundae,26,4.5,4,1.0,1.0,55.0,1.0,35.154906,129.146441,2016-10-28 22:50:15.485251
987,13270860,74766374,Entire home/apt,Busan,Haeundae,15,4.5,4,1.0,1.0,36.0,1.0,35.160426,129.15528,2016-10-29 00:25:39.990967
988,13270892,60560699,Entire home/apt,Busan,Suyeong,39,5.0,2,1.0,1.0,30.0,1.0,35.156484,129.114074,2016-10-29 00:37:03.821433
989,13271193,59138856,Entire home/apt,Incheon,Jung,37,5.0,4,1.0,1.0,56.0,1.0,35.102815,129.037387,2016-10-29 00:08:58.258743
990,13271610,64254669,Entire home/apt,Busan,Dong,23,5.0,5,2.0,1.0,61.0,2.0,35.114084,129.037917,2016-10-29 00:40:02.294217
991,13272095,74778674,Entire home/apt,Busan,Suyeong,53,5.0,4,1.0,,30.0,1.0,35.156569,129.123269,2016-10-29 00:03:21.075884
992,13274838,74806580,Entire home/apt,Busan,Haeundae,27,5.0,2,1.0,1.0,35.0,1.0,35.163043,129.167926,2016-10-28 22:54:24.702989
993,13285026,74935069,Entire home/apt,Busan,Haeundae,35,5.0,8,3.0,2.0,184.0,1.0,35.164759,129.133587,2016-10-28 23:48:27.196492
994,13290149,71229491,Entire home/apt,Busan,Haeundae,28,5.0,3,1.0,1.0,48.0,,35.161336,129.155392,2016-10-28 23:35:14.763437
995,13301183,42246073,Entire home/apt,Busan,Haeundae,24,5.0,6,2.0,1.0,106.0,,35.154399,129.14636,2016-10-29 00:03:08.818038
996,13301957,22874773,Private room,Busan,Seo,1,,2,1.0,1.0,37.0,,35.097959,129.010981,2016-10-28 23:42:24.591032
997,13302404,22874773,Private room,Busan,Seo,0,,2,1.0,1.0,36.0,,35.098302,129.011607,2016-10-29 00:37:50.306933
998,13306082,34079827,Private room,Busan,Suyeong,5,4.0,4,1.0,1.0,38.0,1.0,35.147598,129.111678,2016-10-28 23:43:44.934666
999,13308656,56261357,Entire home/apt,Busan,Haeundae,12,4.5,5,1.0,1.0,43.0,1.0,35.160644,129.152073,2016-10-29 00:12:20.225766
1000,13308774,68950529,Entire home/apt,Busan,Haeundae,14,4.5,2,1.0,1.0,46.0,,35.165106,129.162265,2016-10-28 23:48:34.397400
1001,13317681,40557841,Entire home/apt,Busan,Haeundae,1,,8,3.0,2.0,206.0,1.0,35.156626,129.17731,2016-10-29 00:42:16.495401
1002,13318155,60560699,Entire home/apt,Busan,Suyeong,40,4.5,2,1.0,1.0,30.0,,35.155757,129.113339,2016-10-28 22:54:15.348129
1003,13321787,6245192,Entire home/apt,Busan,Haeundae,14,4.5,3,1.0,1.0,41.0,1.0,35.161311,129.163256,2016-10-29 00:11:21.366685
1004,13327782,68655456,Entire home/apt,Busan,Busanjin,35,4.5,3,1.0,1.0,31.0,1.0,35.157931,129.059882,2016-10-29 00:39:18.901834
1005,13336900,72255098,Entire home/apt,Busan,Haeundae,7,5.0,2,1.0,1.0,55.0,1.0,35.160541,129.167202,2016-10-28 23:02:29.524731
1006,13337670,67981539,Entire home/apt,Busan,Haeundae,19,5.0,3,1.0,1.0,44.0,,35.159883,129.157232,2016-10-29 00:08:25.679163
1007,13338705,75541513,Entire home/apt,Busan,Suyeong,20,5.0,2,1.0,,31.0,1.0,35.154843,129.112114,2016-10-28 22:45:46.546797
1008,13339006,45121971,Entire home/apt,Busan,Haeundae,8,4.5,6,2.0,1.0,144.0,1.0,35.156618,129.147676,2016-10-28 23:21:10.927177
1009,13342607,60560699,Entire home/apt,Busan,Suyeong,34,4.5,2,1.0,1.0,31.0,,35.155695,129.113734,2016-10-28 23:06:20.387579
1010,13350100,8386626,Entire home/apt,Busan,Suyeong,0,,3,1.0,1.0,44.0,4.0,35.142459,129.106985,2016-10-29 00:48:55.559367
1011,13350510,60896320,Private room,Busan,Dongnae,0,,1,1.0,1.0,52.0,1.0,35.190697,129.097565,2016-10-28 23:41:55.240023
1012,13350905,34023334,Private room,Busan,Nam,1,,2,1.0,1.0,52.0,1.0,35.101728,129.118701,2016-10-28 22:59:06.769987
1013,13355997,72255098,Entire home/apt,Busan,Haeundae,9,5.0,2,1.0,1.0,55.0,1.0,35.160944,129.167289,2016-10-29 00:46:40.565721
1014,13357868,48749821,Entire home/apt,Busan,Haeundae,2,,6,1.0,1.0,72.0,1.0,35.165809,129.168159,2016-10-28 23:12:16.383286
1015,13369007,75533776,Private room,Busan,Geumjeong,3,5.0,4,1.0,1.0,41.0,15.0,35.232049,129.079435,2016-10-29 00:02:57.289749
1016,13403339,76291666,Entire home/apt,Busan,Haeundae,5,4.0,6,2.0,2.0,108.0,1.0,35.155749,129.147829,2016-10-28 22:58:07.061029
1017,13415880,21660947,Entire home/apt,Busan,Yeonje,9,5.0,2,1.0,1.0,20.0,1.0,35.171476,129.09684,2016-10-29 00:38:00.980138
1018,13417788,47022523,Entire home/apt,Busan,Busanjin,34,5.0,4,1.0,1.0,49.0,2.0,35.158624,129.053612,2016-10-28 23:26:23.084210
1019,13420124,76489093,Entire home/apt,Busan,Haeundae,7,4.5,8,2.0,1.0,113.0,1.0,35.155538,129.147841,2016-10-28 23:34:07.550726
1020,13420162,72251969,Entire home/apt,Busan,Dong,15,4.5,5,2.0,1.0,52.0,1.0,35.114024,129.037794,2016-10-28 23:23:16.251331
1021,13434371,34806944,Entire home/apt,Busan,Suyeong,30,4.5,3,1.0,1.0,49.0,1.0,35.156025,129.122507,2016-10-28 23:26:46.858034
1022,13435809,74683420,Entire home/apt,Busan,Busanjin,20,5.0,4,1.0,1.0,52.0,1.0,35.163989,129.053926,2016-10-28 22:45:04.564253
1023,13437659,71782818,Entire home/apt,Busan,Suyeong,8,5.0,4,1.0,1.0,67.0,1.0,35.15366,129.11964,2016-10-28 23:56:50.041760
1024,13450016,61206717,Entire home/apt,Busan,Suyeong,43,5.0,4,1.0,1.0,60.0,,35.152988,129.118362,2016-10-28 23:05:07.173339
1025,13452165,76819079,Private room,Busan,Haeundae,0,,3,1.0,1.0,41.0,1.0,35.178418,129.129775,2016-10-28 23:39:48.902562
1026,13456642,60560699,Entire home/apt,Busan,Suyeong,33,5.0,2,1.0,1.0,30.0,,35.156208,129.113711,2016-10-28 23:44:50.764348
1027,13468460,69309827,Entire home/apt,Busan,Haeundae,20,4.5,2,0.0,1.0,40.0,1.0,35.160701,129.151014,2016-10-29 00:49:08.987635
1028,13468596,1544706,Entire home/apt,Busan,Haeundae,0,,6,3.0,2.0,361.0,1.0,35.161005,129.166122,2016-10-28 23:21:35.821261
1029,13480768,41605715,Entire home/apt,Incheon,Jung,19,4.5,4,1.0,1.0,45.0,1.0,35.102154,129.038603,2016-10-29 00:20:56.667435
1030,13490581,77123028,Entire home/apt,Busan,Haeundae,13,4.5,16,3.0,2.0,89.0,1.0,35.157642,129.141869,2016-10-28 22:53:19.344103
1031,13497513,72185304,Private room,Busan,Haeundae,0,,3,1.0,1.0,27.0,1.0,35.181656,129.172494,2016-10-29 00:27:26.659580
1032,13506380,39296045,Entire home/apt,Incheon,Jung,6,4.5,2,1.0,1.0,63.0,1.0,35.103515,129.037424,2016-10-28 23:40:45.299891
